 # List of wave function amplitudes [intermediate normalization].
 (Det. Index, FCI Amp., Trial Wfn. Amp., Occupation Numbers ...)

     90 -2.03596233988E-01 -2.03516834186E-01    1  5  6  7  8 12
     91 -2.03596233761E-01 -2.03516836521E-01    1  2  5  8 11 12
     92  2.03596231534E-01  2.03516834186E-01    2  5  6  7  8 11
     93 -2.03596204153E-01 -2.03516694693E-01    1  3  4  9 10 12
     94  2.03596204143E-01  2.03516694693E-01    2  3  4  9 10 11
     95  2.03596203793E-01  2.03516694576E-01    3  4  6  7  9 10
     96 -2.03596203782E-01 -2.03516694576E-01    3  4  5  8  9 10
     97  2.03596034621E-01  2.02656525001E-01    1  2  4  9 11 12
     98  2.03596030826E-01  2.02656522246E-01    4  5  6  7  8  9
     99 -2.03596021651E-01 -2.02656525001E-01    1  2  3 10 11 12
    100 -2.03596017856E-01 -2.02656522246E-01    3  5  6  7  8 10
    101 -2.02398699952E-01 -2.04306070383E-01    1  2  3  6  9 12
    102  2.02398698748E-01  2.04306069190E-01    1  4  5  6  7 10
    103 -2.02398698569E-01 -2.04306069228E-01    1  4  7 10 11 12
    104  2.02398697322E-01  2.04306067996E-01    3  6  7  8  9 12
    105 -2.02398687804E-01 -2.04306070383E-01    1  2  4  5 10 11
    106  2.02398686600E-01  2.04306069190E-01    2  3  5  6  8  9
    107 -2.02398686421E-01 -2.04306069228E-01    2  3  8  9 11 12
    108  2.02398685174E-01  2.04306067996E-01    4  5  7  8 10 11
    109 -2.02398632119E-01 -1.98875605057E-01    2  3  5  6  7 12
    110  2.02398631773E-01  1.98875604508E-01    1  3  6  8 11 12
    111  2.02398629479E-01  1.98875602442E-01    1  2  5  7 10 12
    112 -2.02398628444E-01 -1.98875601787E-01    1  6  7  8 10 11
    113 -2.02398624985E-01 -1.98875605057E-01    1  4  5  6  8 11
    114  2.02398624640E-01  1.98875604508E-01    2  4  5  7 11 12
    115  2.02398622345E-01  1.98875602442E-01    1  2  6  8  9 11
    116 -2.02398621310E-01 -1.98875601787E-01    2  5  7  8  9 12
    117  2.02398612982E-01  1.98875537117E-01    2  3  4  5  9 12
    118 -2.02398610662E-01 -1.98875534991E-01    3  4  6  8  9 11
    119  2.02398609262E-01  1.98875533756E-01    1  4  8  9 10 11
    120 -2.02398608377E-01 -1.98875532910E-01    2  4  5  7  9 10
    121  2.02398604146E-01  1.98875537117E-01    1  3  4  6 10 11
    122 -2.02398601826E-01 -1.98875534991E-01    3  4  5  7 10 12
    123  2.02398600426E-01  1.98875533756E-01    2  3  7  9 10 12
    124 -2.02398599541E-01 -1.98875532910E-01    1  3  6  8  9 10
    125 -1.72992588962E-01 -1.71784480013E-01    1  2  5  7  8 12
    126  1.72992588961E-01  1.71784480013E-01    1  2  6  7  8 11
    127 -1.72992588761E-01 -1.71784480277E-01    1  5  6  8 11 12
    128  1.72992588760E-01  1.71784480277E-01    2  5  6  7 11 12
    129 -1.72992549752E-01 -1.71361446629E-01    1  2  3  4 10 11
    130 -1.72992547775E-01 -1.71361444942E-01    3  4  5  7  8 10
    131  1.72992547577E-01  1.71361446629E-01    1  2  3  4  9 12
    132 -1.72992547009E-01 -1.71361444043E-01    2  3  9 10 11 12
    133 -1.72992545989E-01 -1.71361443286E-01    3  5  6  8  9 10
    134  1.72992545600E-01  1.71361444942E-01    3  4  6  7  8  9
    135  1.72992544834E-01  1.71361444043E-01    1  4  9 10 11 12
    136  1.72992543814E-01  1.71361443286E-01    4  5  6  7  9 10
    137  1.70857293028E-01  1.72366759974E-01    2  3  5  6  9 12
    138 -1.70857290169E-01 -1.72366757989E-01    1  2  4  5  7 10
    139  1.70857289477E-01  1.72366757942E-01    1  4  7  8 10 11
    140 -1.70857289353E-01 -1.72366757428E-01    3  6  8  9 11 12
    141  1.70857287164E-01  1.72366759974E-01    1  4  5  6 10 11
    142 -1.70857284306E-01 -1.72366757989E-01    1  2  3  6  8  9
    143  1.70857283614E-01  1.72366757942E-01    2  3  7  8  9 12
    144 -1.70857283489E-01 -1.72366757428E-01    4  5  7 10 11 12
    145 -1.70857215840E-01 -1.63252700950E-01    1  3  4  6  8 11
    146 -1.70857215840E-01 -1.63252700950E-01    2  3  4  5  7 12
    147 -1.70857212432E-01 -1.63252697016E-01    2  5  7  9 10 12
    148 -1.70857212432E-01 -1.63252697016E-01    1  6  8  9 10 11
    149 -1.70283268105E-01 -1.73354292947E-01    1  2  5  6  7 12
    150 -1.70283267270E-01 -1.73354292260E-01    1  6  7  8 11 12
    151  1.70283263521E-01  1.73354292947E-01    1  2  5  6  8 11
    152  1.70283262686E-01  1.73354292260E-01    2  5  7  8 11 12
    153  1.70283139672E-01  1.66495137383E-01    1  3  4 10 11 12
    154 -1.70283138425E-01 -1.66495136613E-01    3  4  5  6  7 10
    155  1.70283136621E-01  1.66495135736E-01    1  2  3  9 10 12
    156 -1.70283135861E-01 -1.66495137383E-01    2  3  4  9 11 12
    157  1.70283134613E-01  1.66495136613E-01    3  4  5  6  8  9
    158 -1.70283134226E-01 -1.66495133986E-01    3  6  7  8  9 10
    159 -1.70283132810E-01 -1.66495135736E-01    1  2  4  9 10 11
    160  1.70283130415E-01  1.66495133986E-01    4  5  7  8  9 10
    161  1.68683760505E-01  1.71784361235E-01    1  3  4  8  9 10
    162 -1.68683760505E-01 -1.71784361235E-01    2  3  4  7  9 10
    163  1.68683760452E-01  1.71784361499E-01    3  4  5  9 10 12
    164 -1.68683760452E-01 -1.71784361499E-01    3  4  6  9 10 11
    165 -1.68683736518E-01 -1.71361505845E-01    1  2  4  7 11 12
    166 -1.68683734630E-01 -1.71361504223E-01    1  2  6  9 11 12
    167 -1.68683734473E-01 -1.71361504185E-01    1  4  5  6  7  8
    168 -1.68683731784E-01 -1.71361501618E-01    5  6  7  8  9 12
    169  1.68683709471E-01  1.71361505845E-01    1  2  3  8 11 12
    170  1.68683707583E-01  1.71361504223E-01    1  2  5 10 11 12
    171  1.68683707426E-01  1.71361504185E-01    2  3  5  6  7  8
    172  1.68683704737E-01  1.71361501618E-01    5  6  7  8 10 11
    173 -1.63307012993E-01 -1.66495195804E-01    1  2  3  6 11 12
    174  1.63307011719E-01  1.66495195804E-01    1  2  4  5 11 12
    175  1.63307009353E-01  1.66495193259E-01    3  5  6  7  8 12
    176 -1.63307009015E-01 -1.66495193384E-01    1  2  7 10 11 12
    177 -1.63307008079E-01 -1.66495193259E-01    4  5  6  7  8 11
    178  1.63307007740E-01  1.66495193384E-01    1  2  8  9 11 12
    179  1.63307006128E-01  1.66495191513E-01    1  5  6  7  8 10
    180 -1.63307004854E-01 -1.66495191513E-01    2  5  6  7  8  9
    181  1.63306964804E-01  1.73354173191E-01    2  3  4  5  9 10
    182  1.63306963735E-01  1.73354172289E-01    3  4  8  9 10 11
    183 -1.63306962460E-01 -1.73354173191E-01    1  3  4  6  9 10
    184 -1.63306961391E-01 -1.73354172289E-01    3  4  7  9 10 12
    185 -1.52906758073E-01 -1.52318446735E-01    1  3  4  5  8 10
    186 -1.52906756702E-01 -1.52318445165E-01    2  3  4  7 10 11
    187 -1.52906752290E-01 -1.52318442081E-01    3  5  8  9 10 12
    188 -1.52906751727E-01 -1.52318441092E-01    2  3  6  9 10 11
    189 -1.52906730105E-01 -1.52318499824E-01    1  2  4  6  7 11
    190 -1.52906727929E-01 -1.52318497362E-01    1  4  5  7  8 12
    191 -1.52906725244E-01 -1.52318446735E-01    2  3  4  6  7  9
    192 -1.52906724491E-01 -1.52318495153E-01    2  6  7  9 11 12
    193 -1.52906724351E-01 -1.52318499824E-01    1  2  3  5  8 12
    194 -1.52906723873E-01 -1.52318445165E-01    1  3  4  8  9 12
    195 -1.52906723061E-01 -1.52318493372E-01    1  5  6  8  9 12
    196 -1.52906722173E-01 -1.52318497362E-01    2  3  6  7  8 11
    197 -1.52906719460E-01 -1.52318442081E-01    4  6  7  9 10 11
    198 -1.52906718898E-01 -1.52318441092E-01    1  4  5  9 10 12
    199 -1.52906718736E-01 -1.52318495153E-01    1  5  8 10 11 12
    200 -1.52906717305E-01 -1.52318493372E-01    2  5  6  7 10 11
    201  1.52906454887E-01  1.50840539381E-01    1  2  4  7  9 12
    202  1.52906453326E-01  1.50840538391E-01    1  4  6  7  8  9
    203  1.52906452578E-01  1.50840537035E-01    1  4  6  9 11 12
    204  1.52906450946E-01  1.50840535962E-01    4  5  6  7  9 12
    205  1.52906436793E-01  1.50840539381E-01    1  2  3  8 10 11
    206  1.52906435232E-01  1.50840538391E-01    2  3  5  7  8 10
    207  1.52906434484E-01  1.50840537035E-01    2  3  5 10 11 12
    208  1.52906432852E-01  1.50840535962E-01    3  5  6  8 10 11
    209 -1.40196883859E-01 -1.40281406627E-01    1  2  3  4  5  8
    210  1.40196881550E-01  1.40281404779E-01    2  3  4  7  8 11
    211  1.40196878461E-01  1.40281406627E-01    1  2  3  4  6  7
    212 -1.40196876151E-01 -1.40281404779E-01    1  3  4  7  8 12
    213 -1.40196874270E-01 -1.40281399600E-01    5  8  9 10 11 12
    214  1.40196873467E-01  1.40281398979E-01    2  5  6  9 10 11
    215  1.40196868872E-01  1.40281399600E-01    6  7  9 10 11 12
    216 -1.40196868069E-01 -1.40281398979E-01    1  5  6  9 10 12
    217  1.40196677575E-01  1.31546534684E-01    1  2  4  7  8  9
    218 -1.40196677381E-01 -1.31546534684E-01    1  2  3  7  8 10
    219  1.40196674631E-01  1.31546531898E-01    4  5  6  9 11 12
    220 -1.40196674437E-01 -1.31546531898E-01    3  5  6 10 11 12
    221 -1.20950276741E-01 -1.30214566681E-01    1  3  5  6 10 12
    222 -1.20950275574E-01 -1.30214566681E-01    2  4  5  6  9 11
    223  1.20950272028E-01  1.30214563917E-01    3  6  7 10 11 12
    224  1.20950270861E-01  1.30214563917E-01    4  5  8  9 11 12
    225  1.20950270824E-01  1.30214562179E-01    1  2  3  6  7 10
    226 -1.20950270819E-01 -1.30214563053E-01    1  3  7  8 10 12
    227  1.20950269657E-01  1.30214562179E-01    1  2  4  5  8  9
    228 -1.20950269651E-01 -1.30214563053E-01    2  4  7  8  9 11
    229  1.20950142229E-01  1.23995347771E-01    1  3  4  6  7 12
    230  1.20950142220E-01  1.23995346858E-01    1  6  7  9 10 12
    231  1.20950119767E-01  1.23995347771E-01    2  3  4  5  8 11
    232  1.20950119758E-01  1.23995346858E-01    2  5  8  9 10 11
    233  1.20542943821E-01  1.22009997308E-01    1  3  5  8 10 12
    234  1.20542942706E-01  1.22009995440E-01    2  3  6  7 10 11
    235 -1.20542926023E-01 -1.22009997308E-01    2  4  6  7  9 11
    236 -1.20542924908E-01 -1.22009995440E-01    1  4  5  8  9 12
    237  1.20542593800E-01  1.21256300170E-01    1  4  6  7  9 12
    238 -1.20542543702E-01 -1.21256300170E-01    2  3  5  8 10 11
    239 -1.04162582410E-01 -1.04114020626E-01    1  3  5  6  8 10
    240  1.04162580818E-01  1.04114019594E-01    2  3  7 10 11 12
    241 -1.04162579185E-01 -1.04114018069E-01    3  5  7  8 10 12
    242  1.04162579111E-01  1.04114017925E-01    1  2  3  6 10 11
    243 -1.04162573693E-01 -1.04114020626E-01    2  4  5  6  7  9
    244  1.04162572101E-01  1.04114019594E-01    1  4  8  9 11 12
    245 -1.04162570468E-01 -1.04114018069E-01    4  6  7  8  9 11
    246  1.04162570394E-01  1.04114017925E-01    1  2  4  5  9 12
    247  1.04162556657E-01  1.03307496720E-01    2  4  5  6  7 11
    248 -1.04162555395E-01 -1.03307495895E-01    1  4  5  8 11 12
    249 -1.04162552505E-01 -1.03307492822E-01    1  2  5  8  9 12
    250  1.04162552168E-01  1.03307492951E-01    2  6  7  8  9 11
    251  1.04162544935E-01  1.03307496720E-01    1  3  5  6  8 12
    252 -1.04162543674E-01 -1.03307495895E-01    2  3  6  7 11 12
    253 -1.04162540783E-01 -1.03307492822E-01    1  2  6  7 10 11
    254  1.04162540446E-01  1.03307492951E-01    1  5  7  8 10 12
    255 -1.04162442117E-01 -1.01978810537E-01    1  4  7  9 10 12
    256  1.04162441936E-01  1.01978810654E-01    1  4  6  7  9 10
    257 -1.04162441265E-01 -1.01978810151E-01    1  3  4  6  9 12
    258  1.04162441117E-01  1.01978809845E-01    3  4  6  7  9 12
    259 -1.04162431232E-01 -1.01978810537E-01    2  3  8  9 10 11
    260  1.04162431052E-01  1.01978810654E-01    2  3  5  8  9 10
    261 -1.04162430381E-01 -1.01978810151E-01    2  3  4  5 10 11
    262  1.04162430233E-01  1.01978809845E-01    3  4  5  8 10 11
    263  1.03310375529E-01  1.06451809514E-01    1  2  5  6 11 12
    264  1.03310373322E-01  1.06451808777E-01    1  2  7  8 11 12
    265  1.03310372489E-01  1.06451807541E-01    5  6  7  8 11 12
    266  1.03310372176E-01  1.06451807951E-01    1  2  5  6  7  8
    267  1.03310331968E-01  1.00064635849E-01    1  2  3  4 11 12
    268  1.03310329833E-01  1.00064634577E-01    3  4  5  6  7  8
    269  1.03310328724E-01  1.00064633429E-01    1  2  9 10 11 12
    270  1.03310326494E-01  1.00064632035E-01    5  6  7  8  9 10
    271  1.03310317146E-01  1.06451735164E-01    3  4  5  6  9 10
    272  1.03310316148E-01  1.06451734682E-01    3  4  9 10 11 12
    273  1.03310316047E-01  1.06451735211E-01    1  2  3  4  9 10
    274  1.03310314722E-01  1.06451734308E-01    3  4  7  8  9 10
    275 -9.82361902553E-02 -1.03307461431E-01    1  3  4  5 10 12
    276  9.82361880837E-02  1.03307459763E-01    3  4  6  7 10 11
    277 -9.82361856845E-02 -1.03307457666E-01    1  3  8  9 10 12
    278  9.82361849803E-02  1.03307456667E-01    2  3  6  7  9 10
    279 -9.82361638733E-02 -1.03307461431E-01    2  3  4  6  9 11
    280  9.82361617015E-02  1.03307459763E-01    3  4  5  8  9 12
    281 -9.82361593025E-02 -1.03307457666E-01    2  4  7  9 10 11
    282  9.82361585981E-02  1.03307456667E-01    1  4  5  8  9 10
    283  9.82361209741E-02  1.04114021268E-01    1  2  4  6  9 11
    284  9.82361195512E-02  1.04114021268E-01    1  2  3  5 10 12
    285 -9.82361182701E-02 -1.04114018915E-01    4  5  7  8  9 12
    286  9.82361178844E-02  1.04114018680E-01    2  4  7  9 11 12
    287 -9.82361168475E-02 -1.04114018915E-01    3  6  7  8 10 11
    288 -9.82361164714E-02 -1.04114017349E-01    1  4  5  6  8  9
    289  9.82361164615E-02  1.04114018680E-01    1  3  8 10 11 12
    290 -9.82361150488E-02 -1.04114017349E-01    2  3  5  6  7 10
    291 -9.82360573243E-02 -1.01978846260E-01    1  2  6  7  9 12
    292 -9.82360567279E-02 -1.01978845465E-01    1  4  6  7 11 12
    293  9.82360566258E-02  1.01978845498E-01    1  6  7  8  9 12
    294  9.82360558121E-02  1.01978844988E-01    1  4  5  6  7 12
    295 -9.82360457391E-02 -1.01978846260E-01    1  2  5  8 10 11
    296 -9.82360451426E-02 -1.01978845465E-01    2  3  5  8 11 12
    297  9.82360450407E-02  1.01978845498E-01    2  5  7  8 10 11
    298  9.82360442270E-02  1.01978844988E-01    2  3  5  6  8 11
    299  5.97347925454E-02  5.99744654591E-02    1  2  4  5  6  7
    300  5.97347911594E-02  5.99744647488E-02    1  4  7  8 11 12
    301  5.97347892140E-02  5.99744633462E-02    1  2  5  6  9 12
    302  5.97347891266E-02  5.99744632570E-02    6  7  8  9 11 12
    303 -5.97347829109E-02 -5.99744654591E-02    1  2  3  5  6  8
    304 -5.97347815247E-02 -5.99744647488E-02    2  3  7  8 11 12
    305 -5.97347795793E-02 -5.99744633462E-02    1  2  5  6 10 11
    306 -5.97347794920E-02 -5.99744632570E-02    5  7  8 10 11 12
    307  5.97347495456E-02  5.91624642342E-02    2  3  4  5  6  7
    308 -5.97347485331E-02 -5.91624637177E-02    1  3  4  8 11 12
    309 -5.97347459069E-02 -5.91624642342E-02    1  3  4  5  6  8
    310 -5.97347455739E-02 -5.91624615817E-02    1  2  5  9 10 12
    311  5.97347452548E-02  5.91624613871E-02    6  7  8  9 10 11
    312  5.97347448940E-02  5.91624637177E-02    2  3  4  7 11 12
    313  5.97347419349E-02  5.91624615817E-02    1  2  6  9 10 11
    314 -5.97347416161E-02 -5.91624613871E-02    5  7  8  9 10 12
    315  5.97347021956E-02  5.47295016222E-02    1  2  4  7  9 10
    316  5.97347017559E-02  5.47295012811E-02    3  4  6  9 11 12
    317  5.97347017555E-02  5.47295014629E-02    1  4  7  8  9 10
    318  5.97347015931E-02  5.47295014116E-02    3  4  5  6  9 12
    319 -5.97347004729E-02 -5.47295016222E-02    1  2  3  8  9 10
    320 -5.97347000332E-02 -5.47295012811E-02    3  4  5 10 11 12
    321 -5.97347000328E-02 -5.47295014629E-02    2  3  7  8  9 10
    322 -5.97346998703E-02 -5.47295014116E-02    3  4  5  6 10 11
    323  5.57622327343E-02  5.91624646782E-02    1  2  3  4  5 12
    324 -5.57622307458E-02 -5.91624632737E-02    3  4  6  7  8 11
    325  5.57622285975E-02  5.91624618380E-02    1  8  9 10 11 12
    326 -5.57622279688E-02 -5.91624646782E-02    1  2  3  4  6 11
    327 -5.57622277510E-02 -5.91624611308E-02    2  5  6  7  9 10
    328  5.57622259805E-02  5.91624632737E-02    3  4  5  7  8 12
    329 -5.57622238320E-02 -5.91624618380E-02    2  7  9 10 11 12
    330  5.57622229857E-02  5.91624611308E-02    1  5  6  8  9 10
    331  5.57622220783E-02  5.99744448933E-02    1  2  3  4  5 10
    332 -5.57622218558E-02 -5.99744448933E-02    1  2  3  4  6  9
    333  5.57622204353E-02  5.99744438299E-02    3  4  7  8 10 11
    334 -5.57622202130E-02 -5.99744438299E-02    3  4  7  8  9 12
    335  5.57622186869E-02  5.99744426681E-02    3  8  9 10 11 12
    336  5.57622184956E-02  5.99744424826E-02    2  3  5  6  9 10
    337 -5.57622184644E-02 -5.99744426681E-02    4  7  9 10 11 12
    338 -5.57622182733E-02 -5.99744424826E-02    1  4  5  6  9 10
    339 -5.57621880466E-02 -5.47295205943E-02    1  2  7  8  9 12
    340 -5.57621878797E-02 -5.47295204750E-02    1  4  5  6 11 12
    341 -5.57621875341E-02 -5.47295203670E-02    1  2  6  7  8  9
    342 -5.57621871931E-02 -5.47295200256E-02    4  5  6  7 11 12
    343  5.57621853398E-02  5.47295205943E-02    1  2  7  8 10 11
    344  5.57621851728E-02  5.47295204750E-02    2  3  5  6 11 12
    345  5.57621848275E-02  5.47295203670E-02    1  2  5  7  8 10
    346  5.57621844864E-02  5.47295200256E-02    3  5  6  8 11 12
    347  4.99070739898E-02  4.94200453412E-02    1  3  4  5  8 12
    348  4.99070739895E-02  4.94200453412E-02    2  3  4  6  7 11
    349  4.99070705906E-02  4.94200419374E-02    1  5  8  9 10 12
    350  4.99070705904E-02  4.94200419374E-02    2  6  7  9 10 11
    351  4.99070090396E-02  4.75584659847E-02    1  2  4  6  7  9
    352 -4.99070083529E-02 -4.75584652045E-02    1  4  7  8  9 12
    353  4.99070070191E-02  4.75584638620E-02    4  6  7  9 11 12
    354 -4.99070059812E-02 -4.75584633662E-02    1  4  5  6  9 12
    355  4.99070031471E-02  4.75584659847E-02    1  2  3  5  8 10
    356 -4.99070024602E-02 -4.75584652045E-02    2  3  7  8 10 11
    357  4.99070011266E-02  4.75584638620E-02    3  5  8 10 11 12
    358 -4.99070000885E-02 -4.75584633662E-02    2  3  5  6 10 11
    359 -3.94639720609E-02 -4.01444687660E-02    1  2  4  5  6 11
    360  3.94639693101E-02  4.01444673771E-02    4  5  7  8 11 12
    361 -3.94639678693E-02 -4.01444665959E-02    2  7  8  9 11 12
    362  3.94639675849E-02  4.01444661656E-02    1  2  5  6  8  9
    363  3.94639595400E-02  4.01444687660E-02    1  2  3  5  6 12
    364  3.94639593054E-02  4.01444547182E-02    1  3  4  5  6 10
    365 -3.94639568996E-02 -4.01444536625E-02    3  4  7 10 11 12
    366 -3.94639567892E-02 -4.01444673771E-02    3  6  7  8 11 12
    367  3.94639553483E-02  4.01444665959E-02    1  7  8 10 11 12
    368 -3.94639552073E-02 -4.01444524766E-02    1  2  3  6  9 10
    369 -3.94639550640E-02 -4.01444661656E-02    1  2  5  6  7 10
    370  3.94639549765E-02  4.01444525325E-02    3  7  8  9 10 12
    371 -3.94639476964E-02 -4.01444547182E-02    2  3  4  5  6  9
    372  3.94639452905E-02  4.01444536625E-02    3  4  8  9 11 12
    373  3.94639435981E-02  4.01444524766E-02    1  2  4  5  9 10
    374 -3.94639433674E-02 -4.01444525325E-02    4  7  8  9 10 11
    375 -3.94639315553E-02 -3.22512139435E-02    1  2  7  9 10 12
    376 -3.94639309411E-02 -3.22512138716E-02    1  3  4  6 11 12
    377 -3.94639309113E-02 -3.22512137197E-02    1  6  7  8  9 10
    378 -3.94639303035E-02 -3.22512136760E-02    3  4  5  6  7 12
    379  3.94639217415E-02  3.22512139435E-02    1  2  8  9 10 11
    380  3.94639211273E-02  3.22512138716E-02    2  3  4  5 11 12
    381  3.94639210974E-02  3.22512137197E-02    2  5  7  8  9 10
    382  3.94639204896E-02  3.22512136760E-02    3  4  5  6  8 11
    383 -1.71542028912E-02 -2.04790448209E-02    1  2  4  5  6  9
    384 -1.71542025234E-02 -2.04790446675E-02    4  7  8  9 11 12
    385  1.71542019650E-02  2.04790448209E-02    1  2  3  5  6 10
